DocumentDate,SalePrice,PropertyID,PropertyType,ym,zhvi_px,zhvi_idx,AdjSalePrice,NbrLivingUnits,SqFtLot,SqFtTotLiving,SqFtFinBasement,Bathrooms,Bedrooms,BldgGrade,YrBuilt,YrRenovated,TrafficNoise,LandVal,ImpsVal,ZipCode,NewConstruction
2008-11-20,275000,8732040810,Single Family,2008-11-01,385800,0.886488970588235,310213.0,1,10184,1770,520,2.75,4,8,1979,0,0,76000,163000,98023,False
2008-03-24,300000,8732040820,Single Family,2008-03-01,415100,0.953814338235294,314527.0,1,8740,1820,0,1.75,3,8,1987,0,0,76000,207000,98023,False
2006-12-12,331500,8732130220,Single Family,2006-12-01,423400,0.972886029411765,340739.0,1,7575,1920,480,2.25,3,7,1978,0,0,76000,183000,98023,False
2008-03-03,291000,8732130580,Single Family,2008-03-01,415100,0.953814338235294,305091.0,1,8625,1740,500,1.75,3,7,1978,0,0,76000,175000,98023,False
2006-03-16,299000,8732130940,Single Family,2006-03-01,392100,0.900965073529412,331866.0,1,9000,1980,500,1.75,4,7,1978,0,0,76000,128000,98023,False
2013-03-11,260000,8732131390,Single Family,2013-03-01,351600,0.807904411764706,321820.0,1,10000,2150,910,2.25,3,7,1978,0,0,76000,206000,98023,False
2009-08-31,255000,8732160240,Single Family,2009-08-01,352600,0.810202205882353,314736.0,1,10573,1360,0,1.75,3,7,1984,0,0,67000,156000,98023,False
2007-08-06,300000,8732160270,Single Family,2007-08-01,434600,0.998621323529412,300414.0,1,10319,1580,480,2.25,3,7,1984,0,0,67000,185000,98023,False
2008-06-26,309000,8732180130,Single Family,2008-06-01,403200,0.926470588235294,333524.0,1,10012,1440,310,2.25,3,8,1985,0,0,96000,110000,98023,False
2011-02-09,235000,8732180160,Single Family,2011-02-01,325000,0.746783088235294,314683.0,1,7247,1620,0,2.5,3,8,1986,0,0,96000,117000,98023,False
2010-10-21,298950,8732180230,Single Family,2010-10-01,334700,0.769071691176471,388715.0,1,84916,1530,290,2.25,3,8,1985,0,1,138000,99000,98023,False
2006-11-30,302500,8732190190,Single Family,2006-11-01,421200,0.967830882352941,312555.0,1,7382,1750,410,2.25,3,8,1978,0,0,96000,119000,98023,False
2006-12-19,349950,8732190200,Single Family,2006-12-01,423400,0.972886029411765,359703.0,1,7233,2490,1030,2.25,4,8,1978,0,0,96000,136000,98023,False
2006-08-15,329950,8732190320,Single Family,2006-08-01,411100,0.944623161764706,349293.0,1,7751,2330,940,2.75,4,8,1979,0,0,96000,138000,98023,False
2007-04-23,336800,8732190430,Single Family,2007-04-01,430900,0.990119485294118,340161.0,1,8501,1750,410,2.25,3,8,1978,0,0,96000,120000,98023,False
2011-03-30,210000,8732190460,Single Family,2011-03-01,321600,0.738970588235294,284179.0,1,8725,1680,440,1.75,3,8,1978,0,0,96000,116000,98023,False
2009-05-19,284000,8732190720,Single Family,2009-05-01,360700,0.828814338235294,342658.0,1,8117,2120,620,2.5,3,8,1979,0,0,96000,129000,98023,False
2007-12-03,699000,8732200060,Single Family,2007-12-01,425200,0.977022058823529,715439.0,1,10995,3730,0,3.5,4,8,2008,0,1,622000,641000,98040,False
2007-05-29,858000,8732300430,Single Family,2007-05-01,432100,0.992876838235294,864156.0,1,9552,2060,450,2.25,3,9,1975,0,0,649000,194000,98040,False
2006-02-14,319950,8732350070,Single Family,2006-02-01,387600,0.890625,359242.0,1,7050,2020,810,2.5,4,7,1978,0,0,72000,173000,98001,False
2006-09-18,308000,8732350180,Single Family,2006-09-01,414800,0.953125,323148.0,1,8400,1910,700,2.5,3,7,1979,0,0,72000,169000,98001,False
2010-05-25,199000,8732350180,Single Family,2010-05-01,347800,0.799172794117647,249007.0,1,8400,1910,700,2.5,3,7,1979,0,0,72000,169000,98001,False
2010-12-28,59000,8732700200,Single Family,2010-12-01,330600,0.759650735294118,77667.0,1,17198,810,0,0.0,0,3,1970,0,0,29000,21000,98288,False
2006-07-27,160000,8732700210,Single Family,2006-07-01,407700,0.936810661764706,170792.0,1,26472,1030,0,1.0,3,6,1983,0,0,41000,112000,98288,False
2006-10-12,340000,8732750100,Townhouse,2006-10-01,418300,0.961167279411765,353737.0,1,3435,2630,990,3.5,4,7,1984,0,0,73000,213000,98188,False
2008-03-17,260000,8732800070,Single Family,2008-03-01,415100,0.953814338235294,272590.0,1,11150,1600,400,1.75,3,7,1966,0,0,107000,149000,98188,False
2006-08-17,325000,8732800100,Single Family,2006-08-01,411100,0.944623161764706,344053.0,1,8362,1890,0,2.0,4,7,1966,0,0,95000,165000,98188,False
2008-06-04,399999,8733000045,Single Family,2008-06-01,403200,0.926470588235294,431745.0,1,9566,2420,0,3.0,4,7,2003,0,0,110000,227000,98188,False
2007-08-24,295000,8802400411,Single Family,2007-08-01,434600,0.998621323529412,295407.0,1,8498,1050,0,1.0,3,7,1959,0,0,92000,128000,98031,False
2007-11-15,284000,8802400416,Single Family,2007-11-01,428400,0.984375,288508.0,1,8498,1530,0,1.0,3,7,1959,0,0,92000,130000,98031,False
2015-02-13,147500,8802400416,Single Family,2015-02-01,417900,0.960248161764706,153606.0,1,8498,1530,0,1.0,3,7,1959,0,0,92000,130000,98031,False
2006-07-11,465950,8802400665,Single Family,2006-07-01,407700,0.936810661764706,497379.0,1,7026,3510,0,2.5,4,9,2006,0,0,131000,336000,98031,True
2007-01-29,610000,8802400665,Single Family,2007-01-01,425600,0.977941176470588,623759.0,1,7026,3510,0,2.5,4,9,2006,0,0,131000,336000,98031,False
2007-01-19,600000,8802400785,Single Family,2007-01-01,425600,0.977941176470588,613534.0,1,75358,1460,0,1.0,4,6,1928,0,1,224000,67000,98031,False
2007-12-18,365000,8802400887,Single Family,2007-12-01,425200,0.977022058823529,373584.0,1,15468,2770,1230,1.75,4,7,1956,0,0,92000,167000,98031,False
2006-03-15,255000,8802400894,Single Family,2006-03-01,392100,0.900965073529412,283030.0,1,8885,1410,0,1.0,3,7,1957,0,0,92000,107000,98031,False
2006-10-13,580000,8805900070,Single Family,2006-10-01,418300,0.961167279411765,603433.0,1,2925,1830,470,1.0,3,7,1925,0,2,243000,391000,98112,False
2012-08-16,565000,8805900080,Single Family,2012-08-01,327500,0.752527573529412,750803.0,1,2825,1840,800,2.0,3,7,1920,0,2,243000,271000,98112,False
2007-04-10,903000,8805900100,Single Family,2007-04-01,430900,0.990119485294118,912011.0,1,3700,1840,0,2.0,3,8,1926,0,0,343000,418000,98112,False
2007-04-10,609900,8805900320,Single Family,2007-04-01,430900,0.990119485294118,615986.0,1,2512,1750,480,1.5,2,8,1926,0,2,243000,311000,98112,False
2006-08-28,1400000,8805900405,Single Family,2006-08-01,411100,0.944623161764706,1482072.0,1,6000,2970,390,3.25,5,8,1925,0,0,405000,653000,98112,False
2006-04-10,720200,8805900506,Single Family,2006-04-01,396500,0.911075367647059,790494.0,1,5160,2070,240,2.5,3,10,1994,0,2,292000,683000,98112,False
2007-07-05,366000,8807300130,Single Family,2007-07-01,434200,0.997702205882353,366843.0,1,10240,910,0,1.0,3,6,1969,0,0,233000,43000,98053,False
2006-08-31,410000,8807300470,Single Family,2006-08-01,411100,0.944623161764706,434036.0,1,12007,1720,0,2.5,4,7,1969,0,0,237000,172000,98053,False
2006-02-07,732500,8807300580,Single Family,2006-02-01,387600,0.890625,822456.0,1,10200,5710,2880,4.75,5,9,1977,2004,1,217000,649000,98053,False
2007-09-11,387500,8807600430,Single Family,2007-09-01,433500,0.99609375,389020.0,1,10350,960,0,1.0,3,6,1969,0,1,219000,66000,98053,False
2006-10-19,250000,8807810120,Single Family,2006-10-01,418300,0.961167279411765,260100.0,1,16660,1020,0,1.0,3,6,1972,0,0,219000,97000,98053,False
2008-08-28,340000,8807810150,Single Family,2008-08-01,397900,0.914292279411765,371872.0,1,15930,980,0,2.0,2,6,1930,0,0,225000,82000,98053,False
2008-05-05,412000,8807810270,Single Family,2008-05-01,407400,0.936121323529412,440114.0,1,12510,1740,0,1.5,4,6,1976,0,0,238000,119000,98053,False
2006-05-30,385012,8807810320,Single Family,2006-05-01,400600,0.920496323529412,418266.0,1,10800,1930,0,2.75,3,6,1976,0,0,234000,133000,98053,False
2007-06-12,383000,8807810430,Single Family,2007-06-01,433200,0.995404411764706,384768.0,1,9900,1300,0,1.0,3,6,1977,0,0,232000,107000,98053,False
2014-08-27,259875,8807810890,Single Family,2014-08-01,403500,0.927159926470588,280291.0,1,21303,1250,0,1.0,3,6,1970,0,0,268000,95000,98053,False
2008-07-17,360000,8807900230,Townhouse,2008-07-01,400300,0.919806985294118,391386.0,1,1370,740,110,1.0,2,7,1943,0,2,126000,209000,98109,False
2009-11-18,379950,8807900232,Townhouse,2009-11-01,350900,0.806295955882353,471229.0,1,991,1090,0,2.0,2,8,2008,0,0,160000,365000,98109,False
2009-09-23,335000,8807900236,Townhouse,2009-09-01,351800,0.808363970588235,414417.0,1,1362,1260,630,1.75,2,7,1943,0,2,126000,272000,98109,False
2009-01-20,409000,8807900237,Townhouse,2009-01-01,378200,0.869025735294118,470642.0,1,926,1090,0,2.0,2,8,2008,0,0,160000,358000,98109,False
2006-04-17,410000,8809200050,Single Family,2006-04-01,396500,0.911075367647059,450018.0,1,7955,1760,0,2.25,4,7,2002,0,0,162000,199000,98059,False
2008-06-06,412500,8809200050,Single Family,2008-06-01,403200,0.926470588235294,445238.0,1,7955,1760,0,2.25,4,7,2002,0,0,162000,199000,98059,False
2008-04-22,649000,8813400045,Single Family,2008-04-01,411700,0.946001838235294,686045.0,1,5393,1700,0,2.25,3,7,1987,0,0,420000,211000,98105,False
2007-10-25,590000,8813400180,Single Family,2007-10-01,431300,0.991038602941177,595335.0,1,4905,1880,530,2.5,2,7,1912,1991,0,408000,293000,98105,False
2006-05-22,612000,8813400215,Single Family,2006-05-01,400600,0.920496323529412,664859.0,1,3667,1680,620,1.75,3,7,1928,0,0,330000,238000,98105,False
2007-08-24,600000,8813400390,Single Family,2007-08-01,434600,0.998621323529412,600828.0,1,3706,2320,600,2.0,4,7,1928,0,0,330000,318000,98105,False
2010-04-06,470000,8815400020,Single Family,2010-04-01,349100,0.802159926470588,585918.0,1,4200,1950,910,1.75,4,7,1951,0,1,316000,275000,98115,False
2006-10-05,459000,8815400065,Single Family,2006-10-01,418300,0.961167279411765,477544.0,1,5000,1560,780,1.75,3,7,1945,0,1,357000,121000,98115,False
2009-06-18,460000,8815400105,Single Family,2009-06-01,357100,0.820542279411765,560605.0,1,4200,1620,790,1.75,3,7,1945,0,1,279000,231000,98115,False
2007-05-07,739900,8815400106,Single Family,2007-05-01,432100,0.992876838235294,745208.0,1,4201,2800,720,2.25,3,8,1985,0,0,372000,470000,98115,False
2007-05-08,803000,8815400400,Single Family,2007-05-01,432100,0.992876838235294,808761.0,1,6000,2400,510,3.25,4,8,1930,0,0,440000,460000,98115,False
2007-03-05,528350,8815400410,Single Family,2007-03-01,429600,0.987132352941177,535237.0,1,4500,1890,400,1.75,4,7,1937,0,0,372000,364000,98115,False
2012-10-23,590000,8815400410,Single Family,2012-10-01,332400,0.763786764705882,772467.0,1,4500,1890,400,1.75,4,7,1937,0,0,372000,364000,98115,False
2006-07-28,589000,8815400665,Single Family,2006-07-01,407700,0.936810661764706,628729.0,1,6000,1820,680,1.5,3,8,1938,0,0,440000,246000,98115,False
2012-11-28,630000,8815400810,Single Family,2012-11-01,335900,0.771829044117647,816243.0,1,6000,1740,580,2.25,2,7,1937,0,0,440000,290000,98115,False
2008-08-21,548800,8815400910,Single Family,2008-08-01,397900,0.914292279411765,600246.0,1,5000,1480,580,1.75,3,7,1928,0,0,420000,163000,98115,False
2007-07-30,660500,8815401155,Single Family,2007-07-01,434200,0.997702205882353,662021.0,1,5500,2160,1080,2.5,4,7,1951,0,0,420000,206000,98115,False
2009-11-06,380000,8815401275,Single Family,2009-11-01,350900,0.806295955882353,471291.0,1,6700,1650,310,1.5,5,7,1947,0,1,380000,114000,98115,False
2006-06-14,504775,8818400155,Single Family,2006-06-01,404400,0.929227941176471,543220.0,1,4080,1590,0,1.0,3,7,1922,0,1,302000,254000,98105,False
2006-05-04,655000,8818400240,Single Family,2006-05-01,400600,0.920496323529412,711573.0,1,4080,2540,900,2.0,3,7,1916,0,0,335000,450000,98105,False
2009-06-03,630000,8818400245,Single Family,2009-06-01,357100,0.820542279411765,767785.0,1,4080,1820,900,1.75,3,7,1906,0,0,335000,383000,98105,False
2009-08-06,435000,8818400300,Single Family,2009-08-01,352600,0.810202205882353,536903.0,1,4390,940,0,1.0,2,7,1949,0,1,302000,214000,98105,False
2011-08-11,312925,8818400425,Single Family,2011-08-01,312700,0.718520220588235,435513.0,1,3856,1200,0,1.0,2,7,1916,0,1,302000,194000,98105,False
2006-08-24,525000,8818400460,Single Family,2006-08-01,411100,0.944623161764706,555777.0,1,4080,1870,730,1.75,3,7,1912,0,1,302000,255000,98105,False
2006-08-04,700000,8818900060,Single Family,2006-08-01,411100,0.944623161764706,741036.0,1,4080,1530,0,2.0,4,7,1912,0,1,302000,351000,98105,False
2010-04-23,419000,8818900185,Single Family,2010-04-01,349100,0.802159926470588,522340.0,1,4080,1120,0,1.0,2,7,1918,0,2,268000,227000,98105,False
2007-11-13,671000,8818900200,Single Family,2007-11-01,428400,0.984375,681651.0,1,4080,2070,0,1.5,4,8,1908,0,2,268000,447000,98105,False
2008-11-17,460000,8818900250,Single Family,2008-11-01,385800,0.886488970588235,518901.0,1,4284,1340,260,1.0,3,7,1910,0,2,268000,251000,98105,False
2006-04-24,483000,8818900390,Single Family,2006-04-01,396500,0.911075367647059,530143.0,1,4626,2490,1030,2.75,6,7,1920,0,3,235000,366000,98105,False
2010-05-20,750000,8819900170,Single Family,2010-05-01,347800,0.799172794117647,938470.0,1,3959,2520,1250,2.0,3,8,1931,0,0,330000,477000,98105,False
2006-10-12,851500,8819900210,Single Family,2006-10-01,418300,0.961167279411765,885902.0,1,3750,3560,900,3.25,3,10,2002,0,0,330000,772000,98105,False
2007-12-14,850000,8819900325,Single Family,2007-12-01,425200,0.977022058823529,869991.0,1,5350,2480,950,3.5,4,9,1921,2007,0,420000,446000,98105,False
2008-12-23,105000,8819900340,Single Family,2008-12-01,381600,0.876838235294118,119748.0,1,7276,2900,320,3.0,6,7,1921,1960,0,464000,284000,98105,False
2006-11-13,555000,8819900405,Single Family,2006-11-01,421200,0.967830882352941,573447.0,1,3150,1710,300,2.0,4,7,1925,0,1,246000,280000,98105,False
2007-07-19,680000,8819900540,Single Family,2007-07-01,434200,0.997702205882353,681566.0,1,4565,2770,1090,2.75,5,7,1947,0,0,372000,372000,98105,False
2006-03-14,438000,8819900625,Single Family,2006-03-01,392100,0.900965073529412,486145.0,1,3320,1670,800,1.75,3,7,1948,0,0,270000,296000,98105,False
2007-06-27,569000,8819900775,Single Family,2007-06-01,433200,0.995404411764706,571627.0,1,4815,1440,570,1.75,2,7,1951,0,0,408000,150000,98105,False
2007-03-12,579950,8819900805,Single Family,2007-03-01,429600,0.987132352941177,587510.0,1,4576,1910,820,2.0,3,7,1946,0,0,372000,232000,98105,False
2007-04-18,599000,8819900905,Single Family,2007-04-01,430900,0.990119485294118,604977.0,1,4815,1800,790,2.0,3,7,1948,0,0,408000,187000,98105,False
2010-02-08,800000,8819900975,Single Family,2010-02-01,350900,0.806295955882353,992192.0,1,9630,4100,1270,4.0,5,8,1920,0,0,575000,595000,98105,False
2008-01-09,459000,8819901045,Single Family,2008-01-01,421900,0.969439338235294,473470.0,1,2480,1520,280,2.0,3,7,1924,0,2,188000,300000,98105,False
2006-11-09,423000,8820900564,Single Family,2006-11-01,421200,0.967830882352941,437060.0,1,6898,2280,1140,1.75,4,7,1955,0,2,152000,256000,98125,False
2006-12-18,400500,8820900670,Single Family,2006-12-01,423400,0.972886029411765,411662.0,1,5223,1560,750,1.75,3,7,1940,0,0,190000,180000,98125,False
2014-06-23,399950,8820900670,Single Family,2014-06-01,400200,0.919577205882353,434928.0,1,5223,1560,750,1.75,3,7,1940,0,0,190000,180000,98125,False
2006-05-17,490000,8820900745,Single Family,2006-05-01,400600,0.920496323529412,532322.0,1,10445,1580,0,2.0,3,8,1949,2005,0,208000,304000,98125,False
2006-02-28,429500,8820901275,Single Family,2006-02-01,387600,0.890625,482246.0,1,7807,2750,500,2.0,4,7,1916,0,0,190000,317000,98125,False
2006-02-28,275000,8820901285,Single Family,2006-02-01,387600,0.890625,308772.0,1,7807,1160,340,1.0,1,6,1929,0,0,190000,124000,98125,False
2006-08-15,385000,8820901415,Single Family,2006-08-01,411100,0.944623161764706,407570.0,1,3867,1240,440,2.75,4,7,1987,0,0,183000,191000,98125,False
2006-01-19,350000,8820901485,Single Family,2006-01-01,383200,0.880514705882353,397495.0,1,4121,1730,0,2.0,3,7,1928,1995,0,190000,250000,98125,False
2013-01-03,929000,8820901670,Single Family,2013-01-01,342800,0.787683823529412,1179407.0,1,10140,4390,1040,3.5,5,9,2005,0,0,302000,688000,98125,False
2010-02-19,530000,8820902085,Single Family,2010-02-01,350900,0.806295955882353,657327.0,1,11353,1720,0,2.5,5,7,1928,0,0,465000,212000,98125,False
2006-05-03,677000,8820902100,Single Family,2006-05-01,400600,0.920496323529412,735473.0,1,4122,2350,560,3.25,3,7,1987,0,0,323000,322000,98125,False
2007-11-12,400000,8820902200,Single Family,2007-11-01,428400,0.984375,406349.0,1,8400,4110,980,3.75,4,9,1928,2013,0,385000,899000,98125,False
2006-02-06,760000,8820902325,Single Family,2006-02-01,387600,0.890625,853333.0,1,7202,2980,680,3.75,5,8,1968,0,0,266000,295000,98125,False
2009-07-17,336500,8820902480,Single Family,2009-07-01,354400,0.814338235294118,413219.0,1,3185,1340,0,1.25,2,7,1972,2000,0,204000,246000,98125,False
2009-03-26,344000,8820902520,Single Family,2009-03-01,369800,0.849724264705882,404837.0,1,7562,940,0,1.0,2,7,1941,0,0,256000,106000,98125,False
2006-04-18,465000,8820902605,Single Family,2006-04-01,396500,0.911075367647059,510386.0,1,7733,1170,0,1.5,4,7,1954,0,0,256000,214000,98125,False
2009-05-15,365000,8820902690,Single Family,2009-05-01,360700,0.828814338235294,440388.0,1,7733,1350,0,1.0,2,7,1942,0,2,204000,212000,98125,False
2006-09-28,330000,8820902700,Multiplex,2006-09-01,414800,0.953125,346230.0,2,7733,1210,0,1.75,3,6,1904,0,2,204000,158000,98125,False
2008-10-15,325000,8820903080,Single Family,2008-10-01,390600,0.897518382352941,362110.0,1,5759,910,0,1.0,2,6,1951,0,0,190000,110000,98125,False
2013-10-30,251000,8820903345,Single Family,2013-10-01,380400,0.874080882352941,287159.0,1,10446,860,0,1.0,2,5,1931,0,0,208000,85000,98125,False
2007-07-20,255000,8820903370,Single Family,2007-07-01,434200,0.997702205882353,255587.0,1,7312,670,0,1.0,2,5,1942,0,0,190000,88000,98125,False
2014-07-28,452000,8820903380,Single Family,2014-07-01,402000,0.923713235294118,489329.0,1,13579,2660,0,2.25,6,7,1937,1990,0,228000,316000,98125,False
2008-06-20,359950,8820903560,Single Family,2008-06-01,403200,0.926470588235294,388517.0,1,4836,700,0,1.0,2,6,1926,0,0,190000,123000,98125,False
2007-08-13,531000,8820903610,Single Family,2007-08-01,434600,0.998621323529412,531733.0,1,10446,2240,1120,2.5,4,7,1962,0,0,208000,276000,98125,False
2007-03-22,319950,8822900115,Townhouse,2007-03-01,429600,0.987132352941177,324121.0,1,2622,1200,400,1.75,2,7,1956,0,0,94000,207000,98125,False
2006-02-24,311000,8822901022,Townhouse,2006-02-01,387600,0.890625,349193.0,1,1203,1290,0,2.0,3,7,2004,0,0,94000,207000,98125,False
2009-05-26,266300,8822901024,Townhouse,2009-05-01,360700,0.828814338235294,321302.0,1,886,1290,0,2.0,3,7,2004,0,0,94000,196000,98125,False
2010-02-25,268000,8822901111,Townhouse,2010-02-01,350900,0.806295955882353,332384.0,1,1168,1470,0,2.75,3,7,2002,0,0,94000,213000,98125,False
2006-10-10,530000,8822901153,Multiplex,2006-10-01,418300,0.961167279411765,551413.0,3,6600,2450,1120,3.0,4,7,1926,0,0,348000,104000,98125,False
2007-12-17,309000,8822901301,Townhouse,2007-12-01,425200,0.977022058823529,316267.0,1,974,1280,0,1.5,3,7,2003,0,0,94000,191000,98125,False
2008-03-04,730000,8823901445,Multiplex,2008-03-01,415100,0.953814338235294,765348.0,3,4480,2820,940,3.0,9,7,1918,0,1,316000,334000,98105,False
2011-10-10,630000,8824900020,Single Family,2011-10-01,312000,0.716911764705882,878769.0,1,3560,2580,870,2.75,4,7,1917,0,0,300000,439000,98115,False
2007-03-05,670000,8824900120,Single Family,2007-03-01,429600,0.987132352941177,678734.0,1,3800,2720,920,3.0,4,8,1919,0,2,264000,505000,98115,False
2007-06-04,719000,8825900095,Single Family,2007-06-01,433200,0.995404411764706,722319.0,1,4080,1630,0,1.5,3,8,1927,0,0,360000,298000,98115,False
2006-08-01,535000,8825900240,Single Family,2006-08-01,411100,0.944623161764706,566363.0,1,4080,2510,780,2.5,5,7,1915,0,0,360000,296000,98115,False
2010-01-25,576000,8825900245,Single Family,2010-01-01,350800,0.806066176470588,714582.0,1,4080,2610,860,2.25,5,7,1909,0,2,288000,396000,98115,False
